,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count,sentiment
6046,1574928785069158400,I cannot believe I watch this dumb fucking show #BachelorInParadise https://t.co/5T0tYrIx6p,I cannot believe I watch this dumb fucking show BachelorInParadise,2022-09-28 01:07:37+00:00,Twitter for iPhone,3,1,29,0,Negative
6047,1574928772159021057,"Odds production knew about Romeo and Kira and Jill are 100%

#BachelorInParadise",Odds production knew about Romeo and Kira and Jill are 100 BachelorInParadise,2022-09-28 01:07:34+00:00,Twitter for iPhone,0,0,7,0,Neutral
6048,1574928765032943616,OMG Sarah Hylands husband is there!!!!  #BachelorInParadise https://t.co/xn64S0WMIB,OMG Sarah Hylands husband is there BachelorInParadise,2022-09-28 01:07:33+00:00,Twitter for iPhone,8,1,438,1,Positive
6049,1574928760687558662,I would leave my family for Michael A #BachelorInParadise,I would leave my family for Michael A BachelorInParadise,2022-09-28 01:07:31+00:00,Twitter for iPhone,0,0,3,0,Negative
6050,1574928752475136000,"Get yours now.https://t.co/lorILCQsUU
#phonegrip #iPhone14 #iphone14pro
Wolverine Try Guys Marlins Carrasco Kansas Billy and Mandy Trevor Williams Sister Jean ZOUIS You Mexicans Houser Apple News Dean Cain Dick Butkus 
#BachelorInParadise #IUsedToThink #HurricanIan #WWENXT #DWCS https://t.co/QUGzPLF0OQ",Get yours now phonegrip iPhone14 iphone14pro Wolverine Try Guys Marlins Carrasco Kansas Billy and Mandy Trevor Williams Sister Jean ZOUIS You Mexicans Houser Apple News Dean Cain Dick Butkus BachelorInParadise IUsedToThink HurricanIan WWENXT DWCS,2022-09-28 01:07:30+00:00,Twitter Web App,0,0,0,0,Neutral
6051,1574928745227423744,"Michael A ""Zaddy"" For Bachelor ... That's the Tweet #BachelorInParadise #BachelorNation https://t.co/UB5dC0JApB",Michael A Zaddy For Bachelor That s the Tweet BachelorInParadise BachelorNation,2022-09-28 01:07:28+00:00,Twitter Web App,3,2,45,0,Neutral
6052,1574928744690569216,i just know i would immediately kill any chance i had by asking Teddy if she was named after Roosevelt #BachelorInParadise,i just know i would immediately kill any chance i had by asking Teddy if she was named after Roosevelt BachelorInParadise,2022-09-28 01:07:28+00:00,Twitter for Android,0,0,1,0,Negative
6053,1574928723928698880,missing him rn fr #BachelorInParadise #bip https://t.co/Ja1HohcTcU,missing him rn fr BachelorInParadise bip,2022-09-28 01:07:23+00:00,Twitter for iPhone,3,0,37,1,Neutral
6054,1574928700164149249,Literally have no clue who she is #BachelorInParadise https://t.co/KtE7QeUQZW,Literally have no clue who she is BachelorInParadise,2022-09-28 01:07:17+00:00,Twitter for iPhone,1,0,14,0,Negative
6055,1574928687639646209,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJs8Kt

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 04:06:26 https://t.co/t1awDzf2ox",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 04 06 26,2022-09-28 01:07:14+00:00,Twitter Web App,0,0,0,0,Neutral
6056,1574928680479993857,i forgot about brittany for a minute but she deserves her paradise redemption. what she went through on matt's season was truly insane. she seems so sweet too. #bachelorinparadise,i forgot about brittany for a minute but she deserves her paradise redemption what she went through on matt s season was truly insane she seems so sweet too bachelorinparadise,2022-09-28 01:07:12+00:00,Twitter for Android,1,4,14,0,Positive
6057,1574928680278581249,wells should’ve been the host idc #BachelorInParadise,wells should ve been the host idc BachelorInParadise,2022-09-28 01:07:12+00:00,Twitter for iPhone,0,3,4,0,Neutral
6058,1574928650079973378,Paradise is only good this season from all the men that came out of Katie season. Katie’s season had an all-star cast &amp; Brandon from Michelle’s season #BachelorInParadise,Paradise is only good this season from all the men that came out of Katie season Katie s season had an all star cast amp Brandon from Michelle s season BachelorInParadise,2022-09-28 01:07:05+00:00,Twitter for iPhone,0,1,9,0,Positive
6059,1574928645260734465,Was not expecting Britney to be into Michael A. Good for Michael. Thought the age gap woulda been weird but he rolled up like #BachelorInParadise https://t.co/fQ3B8V087o,Was not expecting Britney to be into Michael A Good for Michael Thought the age gap woulda been weird but he rolled up like BachelorInParadise,2022-09-28 01:07:04+00:00,Twitter for iPhone,0,0,1,0,Neutral
6060,1574928605359898624,The guys have the roses #bachelorinparadise,The guys have the roses bachelorinparadise,2022-09-28 01:06:54+00:00,Twitter for iPhone,0,0,0,0,Neutral
6061,1574928598846214150,"whoever put ""Zaddy"" under Michael's name was absolutely correct 
#BachelorInParadise",whoever put Zaddy under Michael s name was absolutely correct BachelorInParadise,2022-09-28 01:06:53+00:00,Twitter for Android,1,0,28,0,Neutral
6062,1574928580420964353,Brandon and Serene talked before this? Because the math ain’t mathin.🧐 Y’all making out and seem to have this connection after like 2 mins.. #BachelorInParadise https://t.co/yPluMGb8ax,Brandon and Serene talked before this Because the math ain t mathin Y all making out and seem to have this connection after like 2 mins BachelorInParadise,2022-09-28 01:06:48+00:00,Twitter for iPhone,0,1,4,0,Neutral
6063,1574928578373828608,This man single-handedly carries this franchise on his back #BachelorInParadise https://t.co/8wBY0sHEaZ,This man single handedly carries this franchise on his back BachelorInParadise,2022-09-28 01:06:48+00:00,Twitter for iPhone,36,3,461,5,Positive
6064,1574928566415826946,"“Welcome to Paradise, great to see you! Now find love or get the f**k out.”  #BachelorInParadise",Welcome to Paradise great to see you Now find love or get the f k out BachelorInParadise,2022-09-28 01:06:45+00:00,Twitter for iPad,0,0,3,0,Positive
6065,1574928566256402432,These ain’t the same commercial lengths from #TheBachelorette 🫠😵‍💫 #BachelorInParadise,These ain t the same commercial lengths from TheBachelorette BachelorInParadise,2022-09-28 01:06:45+00:00,Twitter for iPhone,0,0,15,0,Neutral
6066,1574928562905227264,For real though if #BachelorInParadise really wanted to shake things up they'd send Michael Myers to Paradise.,For real though if BachelorInParadise really wanted to shake things up they d send Michael Myers to Paradise,2022-09-28 01:06:44+00:00,Twitter Web App,2,0,1,0,Neutral
6067,1574928544941019138,I would literally die for Brandon and Serene #BachelorInParadise https://t.co/KtSMpHrkzE,I would literally die for Brandon and Serene BachelorInParadise,2022-09-28 01:06:40+00:00,Twitter for iPhone,0,0,6,0,Positive
6068,1574928540424097793,Andrew and Teddy will be so cute together  #BachelorInParadise #bachelorinparadiseabc https://t.co/2tDzVeReZs,Andrew and Teddy will be so cute together BachelorInParadise bachelorinparadiseabc,2022-09-28 01:06:39+00:00,Twitter for iPhone,0,0,16,0,Positive
6069,1574928538167549952,"Category is: Racially Ambiguous 

#BachelorInParadise",Category is Racially Ambiguous BachelorInParadise,2022-09-28 01:06:38+00:00,Twitter for iPhone,0,0,1,0,Neutral
6070,1574928529367498752,Who does Hailey look like? Or remind me of? I can’t figure it out #BachelorInParadise,Who does Hailey look like Or remind me of I can t figure it out BachelorInParadise,2022-09-28 01:06:36+00:00,Twitter for iPhone,0,1,1,0,Negative
6071,1574928528734158849,Serene looks like Michelle. It's funny that she wants to meet Brandon. #BachelorInParadise #bip,Serene looks like Michelle It s funny that she wants to meet Brandon BachelorInParadise bip,2022-09-28 01:06:36+00:00,Twitter for Android,0,0,8,0,Positive
6072,1574928526121512960,First date!!! Andrew and Teddy! So cute! #BachelorInParadise,First date Andrew and Teddy So cute BachelorInParadise,2022-09-28 01:06:36+00:00,Twitter for iPhone,0,0,1,0,Positive
6073,1574928524967784448,I’m also here for Andrew and Teddi! They’re cutie together #BachelorInParadise,I m also here for Andrew and Teddi They re cutie together BachelorInParadise,2022-09-28 01:06:35+00:00,Twitter for iPhone,1,0,0,0,Positive
6074,1574928522648252416,justin michael and andrew deserve the whole entire world #BachelorInParadise https://t.co/pm4MW8rqPm,justin michael and andrew deserve the whole entire world BachelorInParadise,2022-09-28 01:06:35+00:00,Twitter for iPhone,0,0,19,0,Positive
6075,1574928520937373696,Micheal A labeled as Zaddy!! Heyyyy Micheal  #BachelorInParadise https://t.co/rZIKJlZIRM,Micheal A labeled as Zaddy Heyyyy Micheal BachelorInParadise,2022-09-28 01:06:34+00:00,Twitter for iPhone,0,0,3,0,Positive
6076,1574928520685371392,Teddy looks like Brittany Murphy a bit. Andrew would be my number one and Brandon too. Johnny and Logan are so fake to me. The dad is the sharpest one and the 37yo is who? He’s a catch. Mature men in #BachelorInParadise nice! #bachelorinparadiseabc #bachelornation,Teddy looks like Brittany Murphy a bit Andrew would be my number one and Brandon too Johnny and Logan are so fake to me The dad is the sharpest one and the 37yo is who He s a catch Mature men in BachelorInParadise nice bachelorinparadiseabc bachelornation,2022-09-28 01:06:34+00:00,Twitter for iPhone,0,0,6,0,Neutral
6077,1574928520538910721,I love how they have Michael’s nickname as “Zaddy.” 😂 #BachelorInParadise,I love how they have Michael s nickname as Zaddy BachelorInParadise,2022-09-28 01:06:34+00:00,Twitter for iPhone,0,0,3,0,Positive
6078,1574928514473955329,Romeo came for Jill #BachelorInParadise,Romeo came for Jill BachelorInParadise,2022-09-28 01:06:33+00:00,Twitter for Android,0,0,2,0,Neutral
6079,1574928514318737409,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 04:06:26 https://t.co/DkduixFw4w",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 04 06 26,2022-09-28 01:06:33+00:00,Twitter Web App,0,0,0,0,Neutral
6080,1574928503606489088,#BachelorInParadise is making me dumb. I’m switching it back to the Hallmark channel,BachelorInParadise is making me dumb I m switching it back to the Hallmark channel,2022-09-28 01:06:30+00:00,Twitter for iPhone,0,0,2,0,Negative
6081,1574928496064724993,"starting your week off right with an artist spotlight on smooth jazz ensemble @RealSnarkyPuppy!! have you listened to them before?

their newest album EMPIRE CENTRAL drops this friday!
--
#NewMusic #NewMusicAlert #Jazz #snarkypuppy  #BachelorInParadise #TikTok #Deadpool3 #Florida https://t.co/pL8ASF08jL",starting your week off right with an artist spotlight on smooth jazz ensemble have you listened to them before their newest album EMPIRE CENTRAL drops this friday NewMusic NewMusicAlert Jazz snarkypuppy BachelorInParadise TikTok Deadpool3 Florida,2022-09-28 01:06:28+00:00,Twitter Web App,0,0,0,0,Positive
6082,1574928490595422210,I already had more fun in the first  hour than the entirety of any Bachelor show I’ve watched all year #BachelorInParadise,I already had more fun in the first hour than the entirety of any Bachelor show I ve watched all year BachelorInParadise,2022-09-28 01:06:27+00:00,Twitter for iPhone,74,14,1461,2,Positive
6083,1574928490192785408,Did I miss when Brittany got to the beach? #BachelorInParadise,Did I miss when Brittany got to the beach BachelorInParadise,2022-09-28 01:06:27+00:00,Twitter for iPhone,0,0,1,0,Neutral
6084,1574928479992578048,"I’m dying! Yes, Zaddy #BachelorInParadise #BIP https://t.co/ZRToYPsSNM",I m dying Yes Zaddy BachelorInParadise BIP,2022-09-28 01:06:25+00:00,Twitter for iPhone,3,0,37,0,Positive
6085,1574928457808904193,I’m so glad Wells is back but I think it’s time @Sarah_Hyland makes her #BachelorInParadise debut! 😍😍 https://t.co/ImoM3WUBfa,I m so glad Wells is back but I think it s time Hyland makes her BachelorInParadise debut,2022-09-28 01:06:19+00:00,Twitter for iPad,1,0,4,0,Positive
6086,1574928449256374278,"Justin's faces are the best!
#BachelorinParadise #BIP #TheBachelor #TheBachelorette #BachelorNation https://t.co/KOF116mfv1",Justin s faces are the best BachelorinParadise BIP TheBachelor TheBachelorette BachelorNation,2022-09-28 01:06:17+00:00,Twitter Web App,0,0,4,0,Positive
6087,1574928446139924481,Jacob trying to remember a single girls name at the rose ceremony… #BachelorInParadise https://t.co/ZIugJhBXuq,Jacob trying to remember a single girls name at the rose ceremony BachelorInParadise,2022-09-28 01:06:16+00:00,Twitter for iPhone,0,0,1,0,Neutral
6088,1574928443820584961,Me during Wells 5 second appearance vs anytime Jesse pops up on the screen  #BachelorInParadise https://t.co/E1uyamn4s8,Me during Wells 5 second appearance vs anytime Jesse pops up on the screen BachelorInParadise,2022-09-28 01:06:16+00:00,Twitter for iPhone,1,0,8,0,Neutral
6089,1574928437495574528,Dad at summer camp #BachelorInParadise https://t.co/sPKC2gUcEW,Dad at summer camp BachelorInParadise,2022-09-28 01:06:14+00:00,Twitter Web App,0,0,4,0,Neutral
6090,1574928434102677505,"I take this tweet back, cuz Wells is back. @WellsAdams @Sarah_Hyland #BachelorInParadise #BIP #BachelorNation @BachParadise https://t.co/McYDFMJDJd https://t.co/ASGuOQtm9v",I take this tweet back cuz Wells is back Hyland BachelorInParadise BIP BachelorNation,2022-09-28 01:06:14+00:00,Twitter for Android,0,0,1,0,Neutral
6091,1574928433137692673,Michael A’s chyron being “Zaddy”💀#BachelorInParadise https://t.co/cnJBeUGahB,Michael A s chyron being Zaddy BachelorInParadise,2022-09-28 01:06:13+00:00,Twitter for iPhone,0,0,4,0,Negative
6092,1574928429715431424,happy bachelor in paradise day to all who celebrate #BachelorInParadise https://t.co/WYdpjc54sA,happy bachelor in paradise day to all who celebrate BachelorInParadise,2022-09-28 01:06:13+00:00,Twitter for iPhone,0,0,0,0,Positive
6093,1574928425915060226,@WellsAdams THANK GOD WELLS!!!!! Finally a familiar face 🥲 #BachelorInParadise #bringbackchrisharrison,THANK GOD WELLS Finally a familiar face BachelorInParadise bringbackchrisharrison,2022-09-28 01:06:12+00:00,Twitter for iPhone,0,0,2,0,Positive
6094,1574928412702957568,andrew said her last name.. i would propose if i were her  #BachelorInParadise,andrew said her last name i would propose if i were her BachelorInParadise,2022-09-28 01:06:09+00:00,Twitter for iPhone,0,1,4,0,Neutral
6095,1574928408664240128,Bring back David spade  #BachelorInParadise,Bring back David spade BachelorInParadise,2022-09-28 01:06:08+00:00,Twitter for iPhone,0,1,1,0,Neutral
6096,1574928394243801088,It’s 👏🏼 about 👏🏼 damn 👏🏼 time  #BachelorInParadise #bip https://t.co/bX6aLHqvWN,It s about damn time BachelorInParadise bip,2022-09-28 01:06:04+00:00,Twitter for iPhone,0,0,6,0,Positive
6097,1574928391203344384,I love all the love for Andrew and Teddi  #BachelorInParadise,I love all the love for Andrew and Teddi BachelorInParadise,2022-09-28 01:06:03+00:00,Twitter for iPhone,0,0,2,0,Positive
6098,1574928386195042305,Andrew and Teddi; I can’t help but support it (i am still hating) #BachelorInParadise https://t.co/CJdr2uWVjt,Andrew and Teddi I can t help but support it i am still hating BachelorInParadise,2022-09-28 01:06:02+00:00,Twitter for iPhone,0,0,0,0,Negative
6099,1574928380549419008,i ship andrew and teddi so hard. #bachelorinparadise,i ship andrew and teddi so hard bachelorinparadise,2022-09-28 01:06:01+00:00,Twitter for Android,0,0,1,0,Positive
6100,1574928360819818496,"Shanae babe they don’t talk about you because they’re jealous, they talk about you because you make a scene everywhere you go #BachelorInParadise #BIP https://t.co/As6jOP2jRT",Shanae babe they don t talk about you because they re jealous they talk about you because you make a scene everywhere you go BachelorInParadise BIP,2022-09-28 01:05:56+00:00,Twitter for iPhone,0,0,3,0,Negative
6101,1574928347737788417,Is my TV really that behind? Like did I miss a Wells appearance??? #BachelorInParadise,Is my TV really that behind Like did I miss a Wells appearance BachelorInParadise,2022-09-28 01:05:53+00:00,Twitter for iPhone,0,0,0,0,Negative
6102,1574928342994006016,I'm glad he's getting all the attention on #BachelorInParadise but honestly Michael should be the bachelor instead. https://t.co/KU3DPyX3dt,I m glad he s getting all the attention on BachelorInParadise but honestly Michael should be the bachelor instead,2022-09-28 01:05:52+00:00,Twitter for iPhone,81,27,2233,4,Positive
6103,1574928340972343296,Got to be better than the last season of bachelorettes 🤡 #BachelorinParadise,Got to be better than the last season of bachelorettes BachelorinParadise,2022-09-28 01:05:51+00:00,Twitter for iPhone,0,1,2,0,Positive
6104,1574928337931100160,"Michael A’s description says “zaddy”, the interns are not messing around this season ☠️
#BachelorInParadise",Michael A s description says zaddy the interns are not messing around this season BachelorInParadise,2022-09-28 01:05:51+00:00,Twitter for iPhone,0,0,41,0,Negative
6105,1574928336932917248,First date on paradise Teddi and Andrew!!! So cute. @BachParadise #BachelorInParadise #BIP,First date on paradise Teddi and Andrew So cute BachelorInParadise BIP,2022-09-28 01:05:50+00:00,Twitter for iPhone,0,0,4,0,Positive
6106,1574928325457235968,Michael looks way too much like @johnkrasinski and I cannot unsee it. #BachelorInParadise https://t.co/6CW2Bntio4,Michael looks way too much like and I cannot unsee it BachelorInParadise,2022-09-28 01:05:48+00:00,Twitter for iPhone,0,0,4,0,Negative
6107,1574928309695062017,#BachelorInParadise Brandon said Serene had that you look like you wanna kiss me face,BachelorInParadise Brandon said Serene had that you look like you wanna kiss me face,2022-09-28 01:05:44+00:00,Twitter for Android,0,0,0,0,Neutral
6108,1574928301591699457,Ugh I love this show so MUCH  #BachelorInParadise https://t.co/fpUqhTSi00,Ugh I love this show so MUCH BachelorInParadise,2022-09-28 01:05:42+00:00,Twitter for iPhone,0,0,12,0,Positive
6109,1574928301386530816,Wells is the best part of paradise!!! #BachelorInParadise,Wells is the best part of paradise BachelorInParadise,2022-09-28 01:05:42+00:00,Twitter for iPhone,0,0,2,0,Positive
6110,1574928291131142144,"Ever since the Pieper and Brendon drama it feels a bit like some of these people may have been dating before hand but are playing dumb for the cameras idk is that just me 

#BachelorInParadise #BIP https://t.co/wNOCgv2Dvg",Ever since the Pieper and Brendon drama it feels a bit like some of these people may have been dating before hand but are playing dumb for the cameras idk is that just me BachelorInParadise BIP,2022-09-28 01:05:40+00:00,Twitter for iPhone,0,0,16,0,Negative
6111,1574928288165658624,"If there was a person, a door, that greeted you warmly whenever you arrived, the city might not be so strange. #Body #TuesdayMotivaton #BachelorInParadise #HurricanIan #FEMA https://t.co/HrMCOSltTn",If there was a person a door that greeted you warmly whenever you arrived the city might not be so strange Body TuesdayMotivaton BachelorInParadise HurricanIan FEMA,2022-09-28 01:05:39+00:00,Twitter Web App,0,0,1,0,Positive
6112,1574928285284327430,"GENIUS, I LOVE IT #BachelorInParadise https://t.co/AvZVj9QnAG",GENIUS I LOVE IT BachelorInParadise,2022-09-28 01:05:38+00:00,TweetDeck,0,0,6,0,Positive
6113,1574928280158842880,Teddi and Andrew are SO cute 😍 #BachelorInParadise #BIP,Teddi and Andrew are SO cute BachelorInParadise BIP,2022-09-28 01:05:37+00:00,Twitter for iPhone,0,0,5,0,Positive
6114,1574928275150979074,I hope Andrew and Teddi work out. They seem to have a nice connection.  #BachelorInParadise,I hope Andrew and Teddi work out They seem to have a nice connection BachelorInParadise,2022-09-28 01:05:36+00:00,TweetDeck,0,0,1,0,Positive
6115,1574928272051228672,I need this #BachelorInParadise https://t.co/ZlDmxwQzGX,I need this BachelorInParadise,2022-09-28 01:05:35+00:00,Twitter for iPhone,1,0,9,0,Positive
6116,1574928267727241217,kinda wild wells hosts paradise and his wife hosts love island and the shows are basically the same  #BachelorInParadise,kinda wild wells hosts paradise and his wife hosts love island and the shows are basically the same BachelorInParadise,2022-09-28 01:05:34+00:00,Twitter for iPhone,0,0,2,0,Neutral
6117,1574928263595495424,THEY CHANGED MICHAEL’S INFO TO ZADDY PLEASE  #BachelorInParadise https://t.co/J1xf5BuKjK,THEY CHANGED MICHAEL S INFO TO ZADDY PLEASE BachelorInParadise,2022-09-28 01:05:33+00:00,Twitter for iPhone,0,0,17,0,Neutral
6118,1574928260315508737,Okay! Michael with the Zaddy title! #BachelorInParadise,Okay Michael with the Zaddy title BachelorInParadise,2022-09-28 01:05:32+00:00,Twitter for Android,0,0,8,0,Positive
6119,1574928253563080704,I sincerely apologize for the person I’m going to be for the next ten Tuesdays  #BachelorInParadise,I sincerely apologize for the person I m going to be for the next ten Tuesdays BachelorInParadise,2022-09-28 01:05:31+00:00,Twitter for iPhone,4,2,25,0,Negative
6120,1574928250081402880,Michael labeled Zaddy in his confessionals now 😂 person who does these needs a raise #BachelorInParadise,Michael labeled Zaddy in his confessionals now person who does these needs a raise BachelorInParadise,2022-09-28 01:05:30+00:00,Twitter for iPhone,0,0,13,0,Negative
6121,1574928248404086784,"#BachelorInParadise @BachParadise Spoilers: Who ends up together? Which couples get engaged? What else happens on Season 8? (SPOILERS) #TheBachelor #BachelorInParadise #BIP 
https://t.co/pr9N62uOMn",BachelorInParadise Spoilers Who ends up together Which couples get engaged What else happens on Season 8 SPOILERS TheBachelor BachelorInParadise BIP,2022-09-28 01:05:29+00:00,Twitter Web App,0,0,0,0,Neutral
6122,1574928248051732481,Never change #BachelorInParadise caption writers. We need you. 😂😂 https://t.co/oc9Ttpknvb,Never change BachelorInParadise caption writers We need you,2022-09-28 01:05:29+00:00,Twitter for iPhone,0,0,31,0,Positive
6123,1574928238433796096,"👂🏾 Ear: Medium-Dark Skin Tone Emoji 
#BachelorInParadise #emoji 
https://t.co/Fv0B0OTDUB",Ear Medium Dark Skin Tone Emoji BachelorInParadise emoji,2022-09-28 01:05:27+00:00,Twitter Web App,0,0,0,0,Neutral
6124,1574928224785936386,not andrew saying teddi full name 🥹🥹 #BachelorInParadise,not andrew saying teddi full name BachelorInParadise,2022-09-28 01:05:24+00:00,Twitter for iPhone,0,0,12,0,Negative
6125,1574928221455282177,Brandon has a type lmao #BachelorInParadise,Brandon has a type lmao BachelorInParadise,2022-09-28 01:05:23+00:00,Twitter for iPhone,0,0,4,0,Neutral
6126,1574928212928647170,Jacob cleans up real nice. Looking like a version of #chrishemsworth. #bip  #BachelorInParadise,Jacob cleans up real nice Looking like a version of chrishemsworth bip BachelorInParadise,2022-09-28 01:05:21+00:00,Twitter for iPhone,0,0,1,0,Positive
6127,1574928208767909888,So I don’t why but Jill had a drink in her right hand as she was leaving Kirra and Romeo. Watch it back and you’ll see what I’m referring to #BachelorInParadise,So I don t why but Jill had a drink in her right hand as she was leaving Kirra and Romeo Watch it back and you ll see what I m referring to BachelorInParadise,2022-09-28 01:05:20+00:00,Twitter for iPhone,0,0,1,0,Neutral
6128,1574928198672191488,Me trying to explain the current state of my minivan. #BachelorInParadise https://t.co/Nygz4Tc1me,Me trying to explain the current state of my minivan BachelorInParadise,2022-09-28 01:05:17+00:00,Twitter for iPhone,0,0,1,0,Neutral
6129,1574928195966881792,Sooo I thought #AbbottElementary came on tonight…but #BachelorInParadise is on and I’m kinda intrigued…Never watched “The Bachelor” a day in my life…but this seems interesting cuz it’s 10+ men and women tryna find their match…what if 3 people on one body? Lol,Sooo I thought AbbottElementary came on tonight but BachelorInParadise is on and I m kinda intrigued Never watched The Bachelor a day in my life but this seems interesting cuz it s 10 men and women tryna find their match what if 3 people on one body Lol,2022-09-28 01:05:17+00:00,Twitter for iPhone,0,1,1,0,Positive
6130,1574928194448150528,Kira.. being a doctor shouldn’t be your personality #BachelorInParadise,Kira being a doctor shouldn t be your personality BachelorInParadise,2022-09-28 01:05:16+00:00,Twitter for iPhone,0,0,2,0,Negative
6131,1574928185388457984,"I need everyone under 30, girl or guy, to leave Michael A alone and let him just enjoy a nice beach vacay.  #BachelorInParadise",I need everyone under 30 girl or guy to leave Michael A alone and let him just enjoy a nice beach vacay BachelorInParadise,2022-09-28 01:05:14+00:00,Twitter for iPhone,0,0,4,0,Negative
6132,1574928183920824320,"#BachelorInParadise Michael Allio dishes about leaving his son James again for @BachParadise #TheBachelor #BachelorInParadise #BIP 
https://t.co/qYWz3P4uDd",BachelorInParadise Michael Allio dishes about leaving his son James again for TheBachelor BachelorInParadise BIP,2022-09-28 01:05:14+00:00,Twitter Web App,0,0,0,0,Neutral
6133,1574928181353553920,Why did Serene say she doesn't know anything about Brandon then why was she so excited to meet him she obviously watched his season #BachelorInParadise,Why did Serene say she doesn t know anything about Brandon then why was she so excited to meet him she obviously watched his season BachelorInParadise,2022-09-28 01:05:13+00:00,Twitter for Android,0,0,1,0,Neutral
6134,1574928181072519168,Couples I want to work so far: Brendan and Serene. That’s. It.  #BachelorInParadise,Couples I want to work so far Brendan and Serene That s It BachelorInParadise,2022-09-28 01:05:13+00:00,Twitter for iPhone,0,0,2,0,Positive
6135,1574928176668876800,#BachelorInParadise should steal from another reality show (#Survivor) and actually hide date cards in the bushes around Paradise.,BachelorInParadise should steal from another reality show Survivor and actually hide date cards in the bushes around Paradise,2022-09-28 01:05:12+00:00,Twitter for iPhone,1,0,3,0,Neutral
6136,1574928157488353281,"Yass Andrew and Teddi 1st date card
#BachelorInParadise",Yass Andrew and Teddi 1st date card BachelorInParadise,2022-09-28 01:05:08+00:00,Twitter for Android,0,0,1,0,Positive
6137,1574928155726741506,“Teddi wright” 🥺 Andrew has my heart #BachelorInParadise,Teddi wright Andrew has my heart BachelorInParadise,2022-09-28 01:05:07+00:00,Twitter for iPhone,0,0,7,0,Positive
6138,1574928150684848129,Idea: they should hide date cards on BIP like immunity idols on Survivor #BachelorInParadise,Idea they should hide date cards on BIP like immunity idols on Survivor BachelorInParadise,2022-09-28 01:05:06+00:00,Twitter for iPhone,25,2,405,3,Neutral
6139,1574928144687312896,WELLS! #BachelorInParadise https://t.co/5ROgi6mndZ,WELLS BachelorInParadise,2022-09-28 01:05:05+00:00,Twitter for iPhone,4,0,289,0,Positive
6140,1574928135593738241,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJs8Kt

   #BachelorInParadise    #daddyyankeechile    #IUsedToThink    #DWCS    #HurricanIan   04:04:38 https://t.co/nNcehbEM0H",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS HurricanIan 04 04 38,2022-09-28 01:05:02+00:00,Twitter Web App,0,0,0,0,Neutral
6141,1574928123418005504,AAAAAAAAAAAAAAAAAAAHHH WELLS!!! He was my first Bachelor-adjacent crush :') #BachelorInParadise https://t.co/Qs0V51JeKc,AAAAAAAAAAAAAAAAAAAHHH WELLS He was my first Bachelor adjacent crush BachelorInParadise,2022-09-28 01:05:00+00:00,Twitter for iPhone,0,0,6,0,Positive
6142,1574928117084598272,all the black love on this season 🥰🥰🥰🥰🥰🥰 #BachelorInParadise,all the black love on this season BachelorInParadise,2022-09-28 01:04:58+00:00,Twitter for iPhone,1,0,0,0,Positive
6143,1574928113363886080,Two of the nicest people. Teddi and Andrew are perfect. #BachelorInParadise,Two of the nicest people Teddi and Andrew are perfect BachelorInParadise,2022-09-28 01:04:57+00:00,Twitter for iPhone,0,0,14,0,Positive
6144,1574928111782678528,"#BachelorInParadise , oh thank god, Wells is on the beach!",BachelorInParadise oh thank god Wells is on the beach,2022-09-28 01:04:57+00:00,Twitter Web App,0,0,1,0,Positive
6145,1574928111254540288,"Jesse with the advice/company memo ... ""We are spending a lot of money for you to be here, so give us the drama or go home"" #BachelorInParadise #BachelorNation https://t.co/lqcPTm32vE",Jesse with the advice company memo We are spending a lot of money for you to be here so give us the drama or go home BachelorInParadise BachelorNation,2022-09-28 01:04:57+00:00,Twitter Web App,0,0,3,0,Neutral
6146,1574928094003023872,"I need everyone under 30, girl or guy, to leave Michael A alone and let him just enjoy a nice beach vacay.  #BachelorInParadise",I need everyone under 30 girl or guy to leave Michael A alone and let him just enjoy a nice beach vacay BachelorInParadise,2022-09-28 01:04:53+00:00,Twitter for iPhone,0,0,9,0,Negative
6147,1574928085832458242,HE SAID HER FIRST AND LAST NAME?? OH MY GOD. #BachelorInParadise https://t.co/mckkoUWRro,HE SAID HER FIRST AND LAST NAME OH MY GOD BachelorInParadise,2022-09-28 01:04:51+00:00,Twitter for iPhone,1,0,61,0,Neutral
