,Unnamed: 0,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count,sentiment
4461,4461,1582542751517720576,"You know what man would put in EFFORT to make these girls have fun during split week? 

#BachelorInParadise https://t.co/f7laybzMMm",You know what man would put in EFFORT to make these girls have fun during split week BachelorInParadise,2022-10-19 01:22:48+00:00,Twitter for iPhone,0,0,10,0,Positive
4462,4462,1582542750070734850,"Wow. @ChicksInTheOff and @WellsAdams, #BachelorInParadise is officially your trend, celebrate? I make no mistakes.",Wow and BachelorInParadise is officially your trend celebrate I make no mistakes,2022-10-19 01:22:48+00:00,whotrendedit,0,0,0,0,Positive
4463,4463,1582542746103205888,You could throw a rock at any frat and hit a guy that looks like this #bachelorinparadise https://t.co/zrcbx57bqp,You could throw a rock at any frat and hit a guy that looks like this bachelorinparadise,2022-10-19 01:22:47+00:00,Twitter for iPhone,125,22,3684,7,Negative
4464,4464,1582542719754579968,The entirety of this episode:   #BachelorInParadise https://t.co/5OvLoP1d4o,The entirety of this episode BachelorInParadise,2022-10-19 01:22:41+00:00,Twitter for iPhone,1,0,11,0,Neutral
4465,4465,1582542718567604225,I need more Alex on my tv! 🥵🥵🥵 #BachelorInParadise,I need more Alex on my tv BachelorInParadise,2022-10-19 01:22:40+00:00,Twitter for iPhone,0,0,1,0,Positive
4466,4466,1582542706706116608,Sharks and minnows was the best part of this episode lol #BachelorInParadise,Sharks and minnows was the best part of this episode lol BachelorInParadise,2022-10-19 01:22:38+00:00,Twitter for Android,0,0,1,0,Positive
4467,4467,1582542698229026817,Petition to eradicate the black boxes on #BachelorInParadise ! https://t.co/CiFjdOmEMf,Petition to eradicate the black boxes on BachelorInParadise,2022-10-19 01:22:36+00:00,Twitter for iPhone,0,0,6,0,Neutral
4468,4468,1582542695448293377,I wonder what the threshold is before someone gets a black box on their butt. #BachelorInParadise,I wonder what the threshold is before someone gets a black box on their butt BachelorInParadise,2022-10-19 01:22:35+00:00,Twitter Web App,0,0,4,0,Neutral
4469,4469,1582542694836207616,@here_wrong FR these girls be acting like #BachelorInParadise https://t.co/ixWxVut0gI,wrong FR these girls be acting like BachelorInParadise,2022-10-19 01:22:35+00:00,Twitter for iPhone,0,0,24,0,Negative
4470,4470,1582542693619490817,"#BachelorInParadise @BachParadise Spoilers: Who gets engaged? Which @BachParadise couples split up? Who stays together? What happens with the twist? (SPOILERS) #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise   
https://t.co/8BRWyYr0w7",BachelorInParadise Spoilers Who gets engaged Which couples split up Who stays together What happens with the twist SPOILERS TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:22:35+00:00,Twitter Web App,0,0,0,0,Neutral
4471,4471,1582542693170700289,"My favorite color is PETER GOING HOME. 

#bacherlornation #bachelorinparadise",My favorite color is PETER GOING HOME bacherlornation bachelorinparadise,2022-10-19 01:22:34+00:00,Twitter for iPhone,1,0,5,0,Positive
4472,4472,1582542686694670338,"@KiraMengistu would have made this swap week much more entertaining, she would’ve appreciated these men! #BachelorInParadise",would have made this swap week much more entertaining she would ve appreciated these men BachelorInParadise,2022-10-19 01:22:33+00:00,Twitter for iPhone,0,0,7,0,Positive
4473,4473,1582542681288630272,"#BachelorInParadise I think the hotel situation backfired for the most part, because the ladies probably dated the muscle bound dudes in the past, and they are actually looking for more of mental connection.",BachelorInParadise I think the hotel situation backfired for the most part because the ladies probably dated the muscle bound dudes in the past and they are actually looking for more of mental connection,2022-10-19 01:22:32+00:00,Twitter for Android,0,0,1,0,Negative
4474,4474,1582542679841206272,At least Shanae and Logan are giving us something. This was about to be an entire two hour show of the women moping around #BachelorInParadise,At least Shanae and Logan are giving us something This was about to be an entire two hour show of the women moping around BachelorInParadise,2022-10-19 01:22:31+00:00,Twitter for iPhone,0,0,9,0,Negative
4475,4475,1582542666008436736,"No one likes Thor’s body double!?? 
Wtf is wrong with these girls?🤣😂

#BachelorInParadise",No one likes Thor s body double Wtf is wrong with these girls BachelorInParadise,2022-10-19 01:22:28+00:00,Twitter Web App,1,0,4,0,Negative
4476,4476,1582542653698510848,"Jill have no reason to trust Jacob.. so why is she not wanting to interact with the new guys?

#bachelorinparadise",Jill have no reason to trust Jacob so why is she not wanting to interact with the new guys bachelorinparadise,2022-10-19 01:22:25+00:00,Twitter for Android,1,0,19,0,Negative
4477,4477,1582542653086109696,um look at the girls villa and tell me what they were doing? literally nothing. and they’re not gonna show rodney and eliza making out or the other guys doing more diving sequences. this is the only entertainment atp💀 #BachelorInParadise https://t.co/y5tvwoe6rn,um look at the girls villa and tell me what they were doing literally nothing and they re not gonna show rodney and eliza making out or the other guys doing more diving sequences this is the only entertainment atp BachelorInParadise,2022-10-19 01:22:25+00:00,Twitter for iPhone,1,1,3,0,Negative
4478,4478,1582542649768046593,Well bachelor franchise you have now managed to ruin every single one of your shows. #BachelorInParadise was the last good one 🥹🥹,Well bachelor franchise you have now managed to ruin every single one of your shows BachelorInParadise was the last good one,2022-10-19 01:22:24+00:00,Twitter for iPhone,0,0,16,0,Negative
4479,4479,1582542636291747840,"#BachelorInParadise @BacheloretteABC star Rachel Recchia reveals why she isn't competing on @DancingABC with Gabby Windey #DWTS  #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise   
https://t.co/L1dtR3wOE5",BachelorInParadise star Rachel Recchia reveals why she isn t competing on with Gabby Windey DWTS TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:22:21+00:00,Twitter Web App,0,0,0,0,Neutral
4480,4480,1582542611679969280,the two genders: alaska and reba #BachelorInParadise,the two genders alaska and reba BachelorInParadise,2022-10-19 01:22:15+00:00,Twitter for iPhone,0,0,1,0,Neutral
4481,4481,1582542611289894913,Michael has given me the ick #BachelorinParadise #BachelorInParadise,Michael has given me the ick BachelorinParadise BachelorInParadise,2022-10-19 01:22:15+00:00,Twitter for iPhone,1,0,10,0,Negative
4482,4482,1582542607385006080,I understand not being open to find a new relationship but the fact that the women aren’t even trying to become friends with other people in the franchise reads wildly immature. #BachelorInParadise,I understand not being open to find a new relationship but the fact that the women aren t even trying to become friends with other people in the franchise reads wildly immature BachelorInParadise,2022-10-19 01:22:14+00:00,Twitter for iPhone,1,0,37,0,Negative
4483,4483,1582542605535301633,waiting for the day a rescue from the ocean has to occur because these fools go play around and make out in choppy ass rip tides 💀 #BachelorInParadise,waiting for the day a rescue from the ocean has to occur because these fools go play around and make out in choppy ass rip tides BachelorInParadise,2022-10-19 01:22:14+00:00,Twitter for iPhone,0,0,1,0,Negative
4484,4484,1582542604037951489,I can’t wait till Logan and Shanae see each other in person again… #BachelorInParadise https://t.co/LPZpTIA9Fe,I can t wait till Logan and Shanae see each other in person again BachelorInParadise,2022-10-19 01:22:13+00:00,Twitter for iPhone,1,0,8,0,Positive
4485,4485,1582542588124372995,"Yeah girls in stable relationships! Stay loyal to your men! 

*ladies ignore the new men*

Me:
 #BachelorInParadise https://t.co/q59uUGkBNg",Yeah girls in stable relationships Stay loyal to your men ladies ignore the new men Me BachelorInParadise,2022-10-19 01:22:09+00:00,Twitter for iPhone,0,0,16,0,Positive
4486,4486,1582542587579502592,The order of the events in this edit might be fake news ... #BachelorInParadise,The order of the events in this edit might be fake news BachelorInParadise,2022-10-19 01:22:09+00:00,Twitter for Android,2,0,9,0,Neutral
4487,4487,1582542586237005825,"Maybe it’s the lack of screen time but like… what do Johnny and Victoria have?

#BachelorInParadise",Maybe it s the lack of screen time but like what do Johnny and Victoria have BachelorInParadise,2022-10-19 01:22:09+00:00,Twitter for iPhone,1,0,24,0,Neutral
4488,4488,1582542576594214913,Wondering what these girls see in Logan #BachelorInParadise https://t.co/RbfciAj8l0,Wondering what these girls see in Logan BachelorInParadise,2022-10-19 01:22:07+00:00,Twitter for iPhone,0,0,45,0,Neutral
4489,4489,1582542567287058432,Logan must have a really big……car #BachelorInParadise https://t.co/lehjbUgu0I,Logan must have a really big car BachelorInParadise,2022-10-19 01:22:04+00:00,Twitter for iPhone,0,0,6,0,Neutral
4490,4490,1582542566637330432,"#BachelorInParadise @BacheloretteABC star Rachel Recchia: I ignored so many red flags about Tino Franco! #TheBachelor #TheBachelorette   #BachelorNation #ABC #BachelorInParadise
https://t.co/GfRlz50581",BachelorInParadise star Rachel Recchia I ignored so many red flags about Tino Franco TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:22:04+00:00,Twitter Web App,0,0,0,0,Neutral
4491,4491,1582542566469226497,"The women are acting like they’ve been sentenced to hard time upstate and the men are at Disney World 

#BachelorInParadise #BIP",The women are acting like they ve been sentenced to hard time upstate and the men are at Disney World BachelorInParadise BIP,2022-10-19 01:22:04+00:00,Twitter for iPhone,0,0,10,0,Negative
4492,4492,1582542555383681025,Right! This group of women are clearly into white/light guys and can't appreciate a fine smooth chocolate brotha like Olu ❤️❤️❤️❤️ Let me at him! #BachelorInParadise https://t.co/mCSXu30N3K,Right This group of women are clearly into white light guys and can t appreciate a fine smooth chocolate brotha like Olu Let me at him BachelorInParadise,2022-10-19 01:22:02+00:00,Twitter for Android,1,0,5,0,Positive
4493,4493,1582542551126396930,The OG girls with their new men #BachelorinParadise https://t.co/wdqOoaNVYT,The OG girls with their new men BachelorinParadise,2022-10-19 01:22:01+00:00,Twitter for iPhone,0,0,10,0,Neutral
4494,4494,1582542550115635200,"What red-blooded female would NOT at least
TRY to get to know a stud like Alex ??

That man is gorgeous.  

#BachelorInParadise",What red blooded female would NOT at least TRY to get to know a stud like Alex That man is gorgeous BachelorInParadise,2022-10-19 01:22:00+00:00,Twitter Web App,2,0,46,1,Positive
4495,4495,1582542519547547648,Shenae is not leaving any stone unturned in Paradise. Lol! #BachelorInParadise,Shenae is not leaving any stone unturned in Paradise Lol BachelorInParadise,2022-10-19 01:21:53+00:00,Twitter for iPhone,1,0,8,0,Positive
4496,4496,1582542516460871680,"Logan dropping one woman for another woman? 

#BachelorinParadise https://t.co/eKUdS7SJaQ",Logan dropping one woman for another woman BachelorinParadise,2022-10-19 01:21:52+00:00,Twitter Web App,0,0,8,0,Neutral
4497,4497,1582542503018127361,Accidentally fast forwarded like 5 minutes into the episode 😂 just totally zoned right out when commercials come on #BachelorInParadise,Accidentally fast forwarded like 5 minutes into the episode just totally zoned right out when commercials come on BachelorInParadise,2022-10-19 01:21:49+00:00,Twitter for iPhone,0,0,1,0,Neutral
4498,4498,1582542502078599169,"Jill, you do realize that you basically just met Jacob, right? You need to get a hold of yourself the way you’re crying when they took you away. #BachelorInParadise",Jill you do realize that you basically just met Jacob right You need to get a hold of yourself the way you re crying when they took you away BachelorInParadise,2022-10-19 01:21:49+00:00,Twitter for iPhone,0,0,6,0,Negative
4499,4499,1582542499716820992,Ok but who all has roses now in this swap situation? #BIP #BachelorInParadise #bachelornation,Ok but who all has roses now in this swap situation BIP BachelorInParadise bachelornation,2022-10-19 01:21:48+00:00,Twitter for iPhone,0,0,9,0,Neutral
4500,4500,1582542495124447233,“I don’t think we’re at the right beach” - The new guys #BachelorInParadise https://t.co/TwgEsBmJ7q,I don t think we re at the right beach The new guys BachelorInParadise,2022-10-19 01:21:47+00:00,Twitter for iPhone,0,0,23,0,Negative
4501,4501,1582542476891463682,Split Week? Is that what we’re calling? Should have been workshopped in the writers room a little more. #BachelorInParadise https://t.co/tFOQO17OdL,Split Week Is that what we re calling Should have been workshopped in the writers room a little more BachelorInParadise,2022-10-19 01:21:43+00:00,Twitter for iPhone,0,0,7,0,Neutral
4502,4502,1582542474396209153,"Olu do i smell,  lol classic  #BachelorInParadise",Olu do i smell lol classic BachelorInParadise,2022-10-19 01:21:42+00:00,Twitter for Android,0,0,5,0,Positive
4503,4503,1582542461167337472,Olu and Rick deserve some chicken fighters. I’m hoping for redemption for y’all throughout the rest of this season  #BachelorInParadise,Olu and Rick deserve some chicken fighters I m hoping for redemption for y all throughout the rest of this season BachelorInParadise,2022-10-19 01:21:39+00:00,Twitter for iPhone,1,0,25,0,Positive
4504,4504,1582542439390539776,"#BachelorInParadise @BachParadise bachelorette Sierra Jackson feels ""disrespected"" by Michael Allio's romance with @daniellemmaltby #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise
https://t.co/IcARirXoTV",BachelorInParadise bachelorette Sierra Jackson feels disrespected by Michael Allio s romance with TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:21:34+00:00,Twitter Web App,0,0,0,0,Neutral
4505,4505,1582542436944920576,Make your move buddy. You’re lucky anyone is looking at you. #BIP #BachelorInParadise https://t.co/1tT2ZXdBWx,Make your move buddy You re lucky anyone is looking at you BIP BachelorInParadise,2022-10-19 01:21:33+00:00,Twitter for iPhone,0,0,12,1,Positive
4506,4506,1582542434260910080,We can watch tantric yoga but not see butts #BachelorinParadise https://t.co/CX0WLsQx8Y,We can watch tantric yoga but not see butts BachelorinParadise,2022-10-19 01:21:33+00:00,Twitter for iPhone,0,0,8,0,Neutral
4507,4507,1582542416854147072,well at least shenae is having fun 😕#bachelorinparadise,well at least shenae is having fun bachelorinparadise,2022-10-19 01:21:29+00:00,Twitter for iPhone,0,1,5,0,Positive
4508,4508,1582542414769635329,Shannae is the only woman exploring options  #BachelorInParadise,Shannae is the only woman exploring options BachelorInParadise,2022-10-19 01:21:28+00:00,Twitter for iPhone,0,0,3,0,Neutral
4509,4509,1582542414589308929,They should the groups to check in remotely on each other.... #BachelorinParadise,They should the groups to check in remotely on each other BachelorinParadise,2022-10-19 01:21:28+00:00,Twitter for Android,0,0,0,0,Neutral
4510,4510,1582542413780103168,"“For a long time I was searching for someone when I wasn’t who I wanted to meet yet”

🥺🥺🥺
#BachelorInParadise (I’m an episode behind)",For a long time I was searching for someone when I wasn t who I wanted to meet yet BachelorInParadise I m an episode behind,2022-10-19 01:21:28+00:00,Twitter for iPhone,0,0,1,0,Neutral
4511,4511,1582542411590696960,"Gotta love the Caligula music playing...

While showing them making out with new partners. 

#BachelorInParadise https://t.co/tFu2nv5q60",Gotta love the Caligula music playing While showing them making out with new partners BachelorInParadise,2022-10-19 01:21:27+00:00,Twitter for Android,0,0,2,0,Positive
4512,4512,1582542406003568640,4 hours per week is too many hours of Bachelor content. #bachelorinparadise,4 hours per week is too many hours of Bachelor content bachelorinparadise,2022-10-19 01:21:26+00:00,Twitter for iPhone,0,0,8,0,Negative
4513,4513,1582542386965585921,"#BachelorInParadise @BacheloretteABC star Rachel Recchia: I was ""so dumb,"" I was a dumbass #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise
https://t.co/YpYscfTPzG",BachelorInParadise star Rachel Recchia I was so dumb I was a dumbass TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:21:21+00:00,Twitter Web App,0,0,0,0,Neutral
4514,4514,1582542386755883008,The amusement park music is not it rn #BachelorInParadise,The amusement park music is not it rn BachelorInParadise,2022-10-19 01:21:21+00:00,Twitter Web App,0,0,2,0,Negative
4515,4515,1582542386592219136,this episode is dead and so is bach nation twitter tonight #BachelorInParadise https://t.co/N8fEbOC88u,this episode is dead and so is bach nation twitter tonight BachelorInParadise,2022-10-19 01:21:21+00:00,Twitter for iPhone,2,2,61,0,Negative
4516,4516,1582542384268996608,I don’t understand the chemistry between Tyler and Shanea on #BachelorInParadise I liked him and Brittany….  Though hope Andrew moves on too. https://t.co/RSY3r22qZ4,I don t understand the chemistry between Tyler and Shanea on BachelorInParadise I liked him and Brittany Though hope Andrew moves on too,2022-10-19 01:21:21+00:00,Twitter for iPad,0,0,3,0,Negative
4517,4517,1582542384067645441,NOW WHICH ONE OF YOU SICK FREAKS INSTALLED THAT UNDERWATER CAMERA?!? LMAOOO #BachelorInParadise #BachelorNation https://t.co/bFkFxSKyHo,NOW WHICH ONE OF YOU SICK FREAKS INSTALLED THAT UNDERWATER CAMERA LMAOOO BachelorInParadise BachelorNation,2022-10-19 01:21:21+00:00,Twitter for iPhone,1,0,27,0,Negative
4518,4518,1582542383371423745,I’m so tired of the squares  #BachelorInParadise https://t.co/fmmCN0soaJ,I m so tired of the squares BachelorInParadise,2022-10-19 01:21:21+00:00,Twitter for iPhone,0,0,8,0,Negative
4519,4519,1582542370993676288,"It’s painful to see how chill the guys are versus the women grieving for their 7 day connection 
#BachelorInParadise",It s painful to see how chill the guys are versus the women grieving for their 7 day connection BachelorInParadise,2022-10-19 01:21:18+00:00,Twitter for iPhone,2,1,18,0,Negative
4520,4520,1582542365168132096,"This episode sucked, could have just showed us footage of the guys at the beach for entertainment cause the girls giving nothing #BachelorInParadise",This episode sucked could have just showed us footage of the guys at the beach for entertainment cause the girls giving nothing BachelorInParadise,2022-10-19 01:21:16+00:00,Twitter for iPhone,0,1,12,0,Negative
4521,4521,1582542356078731264,Jill calling Peter ugly was ugly in itself. Yes no one likes him but she’s not high on anyones list of favorites either she should really chill #bachelorinparadise,Jill calling Peter ugly was ugly in itself Yes no one likes him but she s not high on anyones list of favorites either she should really chill bachelorinparadise,2022-10-19 01:21:14+00:00,Twitter for iPhone,0,0,4,0,Negative
4522,4522,1582542353562099712,These guys deserve much better #BachelorInParadise https://t.co/lL0NumyA7u,These guys deserve much better BachelorInParadise,2022-10-19 01:21:13+00:00,Twitter for iPhone,14,10,491,5,Positive
4523,4523,1582542346423762944,Does production really think that I am sitting at home wondering what’s gonna happen with Shanae and Logan?!?!?!? I could not care less #bachelorinparadise,Does production really think that I am sitting at home wondering what s gonna happen with Shanae and Logan I could not care less bachelorinparadise,2022-10-19 01:21:12+00:00,Twitter for iPhone,1,0,24,0,Negative
4524,4524,1582542337418620928,"Producers thought this boring, bootleg version of casa amor was gonna be spicy like on Love Island… #BachelorInParadise #BIP https://t.co/qAG6cD7lLl",Producers thought this boring bootleg version of casa amor was gonna be spicy like on Love Island BachelorInParadise BIP,2022-10-19 01:21:10+00:00,Twitter for iPhone,0,0,26,0,Negative
4525,4525,1582542327339683841,I don’t understand kissing in the ocean like aren’t y’all just salty #BachelorInParadise,I don t understand kissing in the ocean like aren t y all just salty BachelorInParadise,2022-10-19 01:21:07+00:00,Twitter for iPhone,1,0,4,0,Negative
4526,4526,1582542326878023681,Bachelor Nation watching this episode like… 😴😴 #BachelorInParadise https://t.co/xpQdE4NdHw,Bachelor Nation watching this episode like BachelorInParadise,2022-10-19 01:21:07+00:00,Twitter for iPhone,0,0,13,0,Neutral
4527,4527,1582542325263499264,Jill this is embarrassing. #BachelorinParadise,Jill this is embarrassing BachelorinParadise,2022-10-19 01:21:07+00:00,Twitter for iPhone,0,1,3,0,Negative
4528,4528,1582542319844483072,"Logan and Shanae making out with their dates simultaneously is what we need , they probably will choose each other in the end and that dear weepers, is #BachelorInParadise
#BIP",Logan and Shanae making out with their dates simultaneously is what we need they probably will choose each other in the end and that dear weepers is BachelorInParadise BIP,2022-10-19 01:21:05+00:00,Twitter for iPhone,0,0,3,0,Positive
4529,4529,1582542316384169985,"#BachelorInParadise @BachParadise bachelorettes defend their reactions to season's surprise twist #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise
https://t.co/RUCG6kndoN",BachelorInParadise bachelorettes defend their reactions to season s surprise twist TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:21:05+00:00,Twitter Web App,0,0,0,0,Neutral
4530,4530,1582542305067925504,"“Sounds like we’re about to watch Emperor Palpatine walk on screen.” 

- my bf’s take on that dramatic ass score at the end of the Logan/Shenae segment 🪐 #BachelorInParadise",Sounds like we re about to watch Emperor Palpatine walk on screen my bf s take on that dramatic ass score at the end of the Logan Shenae segment BachelorInParadise,2022-10-19 01:21:02+00:00,Twitter for iPhone,1,1,3,0,Neutral
4531,4531,1582542297253584897,All this wasted time on Logan and Shanae? I’m bored #BachelorInParadise https://t.co/7IXQTcuHEn,All this wasted time on Logan and Shanae I m bored BachelorInParadise,2022-10-19 01:21:00+00:00,Twitter for iPhone,3,1,46,0,Negative
4532,4532,1582542296213442563,"You ain’t the only one!
#BIP 
#BachelorInParadise 
#BachelorNation https://t.co/At6hqY0xmf",You ain t the only one BIP BachelorInParadise BachelorNation,2022-10-19 01:21:00+00:00,Twitter for iPad,0,0,1,0,Neutral
4533,4533,1582542296024846336,"Shows Tonight:

#FBIInternational - CBS
#LaBrea - NBC
#Monarch - FOX
#BachelorInParadise - ABC 

Pink and Purple Gradient TOP https://t.co/I3sGwk0Bns.",Shows Tonight FBIInternational CBS LaBrea NBC Monarch FOX BachelorInParadise ABC Pink and Purple Gradient TOP,2022-10-19 01:21:00+00:00,Twitter Web App,0,0,0,0,Neutral
4534,4534,1582542278924840960,Andrew 🥹🥹🥹🥹🥹🥹 #BachelorInParadise,Andrew BachelorInParadise,2022-10-19 01:20:56+00:00,Twitter for iPhone,0,0,0,0,Neutral
4535,4535,1582542265938890752,Ewwww that girl with Logan kisses weird! #BIP #BachelorInParadise,Ewwww that girl with Logan kisses weird BIP BachelorInParadise,2022-10-19 01:20:53+00:00,Twitter for iPhone,0,0,2,0,Negative
4536,4536,1582542257055363072,"#BachelorInParadise @BachParadise star Casey Woods reveals he hasn't walked since leaving Paradise four months ago #TheBachelor #TheBachelorette #BachelorNation #ABC #BachelorInParadise
https://t.co/G3MlAhdHgy",BachelorInParadise star Casey Woods reveals he hasn t walked since leaving Paradise four months ago TheBachelor TheBachelorette BachelorNation ABC BachelorInParadise,2022-10-19 01:20:50+00:00,Twitter Web App,0,0,0,0,Neutral
4537,4537,1582542253125357568,WHY ARE THEY INTERESTED IN LOGAN I DONT GET IT??? #BachelorInParadise,WHY ARE THEY INTERESTED IN LOGAN I DONT GET IT BachelorInParadise,2022-10-19 01:20:50+00:00,Twitter Web App,0,2,24,0,Negative
4538,4538,1582542251275583488,The awk of Michael/Danielle's &amp; new blonde using/Jacob kisses vs these #BachelorInParadise,The awk of Michael Danielle s amp new blonde using Jacob kisses vs these BachelorInParadise,2022-10-19 01:20:49+00:00,Twitter Web App,0,0,1,0,Neutral
4539,4539,1582542250407768065,People. Olu ain't all you think he is. Unless you think he's a MAGA trumper. #BachelorInParadise https://t.co/eJBO9tzS5m,People Olu ain t all you think he is Unless you think he s a MAGA trumper BachelorInParadise,2022-10-19 01:20:49+00:00,Twitter Web App,2,0,7,0,Negative
4540,4540,1582542246238642176,I don’t think the word LOYAL is in Shanae or Logan’s dictionary.. 🤭 #BachelorInParadise https://t.co/ZwAo6W1LZV,I don t think the word LOYAL is in Shanae or Logan s dictionary BachelorInParadise,2022-10-19 01:20:48+00:00,Twitter for iPhone,0,0,8,0,Neutral
4541,4541,1582542241599397889,"Can I just say that I’m sick of the asses getting blacked out. Why are women forced to wear black virtual diapers 

#BachelorInParadise https://t.co/gA5dBBizFI",Can I just say that I m sick of the asses getting blacked out Why are women forced to wear black virtual diapers BachelorInParadise,2022-10-19 01:20:47+00:00,Twitter for iPhone,19,24,695,7,Negative
4542,4542,1582542240093569024,Lace should’ve of went for Alex  #BachelorInParadise,Lace should ve of went for Alex BachelorInParadise,2022-10-19 01:20:46+00:00,Twitter for iPhone,0,0,1,0,Neutral
4543,4543,1582542237845504001,"we all went from feeling bad for these girls to being completely over them lmfao 
#BachelorInParadise https://t.co/JgnxgqbVzb",we all went from feeling bad for these girls to being completely over them lmfao BachelorInParadise,2022-10-19 01:20:46+00:00,Twitter for Android,0,0,6,0,Negative
4544,4544,1582542228790337536,Ok we get it Shanae and Logan are kissing other people good god #BachelorinParadise https://t.co/stL7wQggHw,Ok we get it Shanae and Logan are kissing other people good god BachelorinParadise,2022-10-19 01:20:44+00:00,Twitter for iPhone,1,0,12,0,Neutral
4545,4545,1582542222561419264,"Thank you to Fenton’s Stables and Horse Ranch for providing the horses for Jessenia and Logan’s date tonight

#BachelorInParadise https://t.co/pzIFg8K21S",Thank you to Fenton s Stables and Horse Ranch for providing the horses for Jessenia and Logan s date tonight BachelorInParadise,2022-10-19 01:20:42+00:00,Twitter for iPhone,0,0,4,0,Positive
4546,4546,1582542214718103552,I do not understand the new swimsuit trend that requires you to have a Brazilian  #BachelorInParadise,I do not understand the new swimsuit trend that requires you to have a Brazilian BachelorInParadise,2022-10-19 01:20:40+00:00,Twitter for iPhone,0,0,4,0,Negative
4547,4547,1582542212063076352,"The more I watch Shanae and Logan., the more they are like each other in how they play this competition. #BachelorInParadise",The more I watch Shanae and Logan the more they are like each other in how they play this competition BachelorInParadise,2022-10-19 01:20:40+00:00,TweetDeck,1,0,0,0,Positive
4548,4548,1582542193432010752,I’m tired of seeing Shanae’s tongue go down these guys throats lol  #BachelorInParadise #bip https://t.co/IvDWuf5ztf,I m tired of seeing Shanae s tongue go down these guys throats lol BachelorInParadise bip,2022-10-19 01:20:35+00:00,Twitter for iPhone,0,0,12,0,Negative
4549,4549,1582542188403077120,waiting for tyler and shanae to go back so tyler and brittany can go in their date🤭 #BachelorInParadise,waiting for tyler and shanae to go back so tyler and brittany can go in their date BachelorInParadise,2022-10-19 01:20:34+00:00,Twitter for iPhone,1,0,8,0,Neutral
4550,4550,1582542182770057216,"At least they are both humping in water, seems more like great minds think alike  #BachelorInParadise https://t.co/NISIknkNZX",At least they are both humping in water seems more like great minds think alike BachelorInParadise,2022-10-19 01:20:33+00:00,Twitter for iPhone,0,0,5,0,Positive
4551,4551,1582542182594281474,So Shanae and Logan? No chance.  #BachelorinParadise,So Shanae and Logan No chance BachelorinParadise,2022-10-19 01:20:33+00:00,Twitter Web App,0,0,0,0,Negative
4552,4552,1582542176516706305,Omg I just realized it's only 8:19. I feel like this has gone on forever but idk if that's q good or bad thing? #bachelorinparadise,Omg I just realized it s only 8 19 I feel like this has gone on forever but idk if that s q good or bad thing bachelorinparadise,2022-10-19 01:20:31+00:00,Twitter for Android,0,0,2,0,Negative
4553,4553,1582542169277358080,Why are Shanae and Logan getting so much screentime?! I still can't stand them from their seasons. #BachelorInParadise https://t.co/PKFUmXqRVi,Why are Shanae and Logan getting so much screentime I still can t stand them from their seasons BachelorInParadise,2022-10-19 01:20:30+00:00,Twitter for Android,2,0,6,1,Negative
4554,4554,1582542165757919232,The music behind this montage is evil genius #BachelorInParadise https://t.co/RT3PKILdOo,The music behind this montage is evil genius BachelorInParadise,2022-10-19 01:20:29+00:00,Twitter for iPhone,3,1,177,0,Negative
4555,4555,1582542164247969794,Wait Shanae and Tyler are actually wicked cute together #BachelorInParadise,Wait Shanae and Tyler are actually wicked cute together BachelorInParadise,2022-10-19 01:20:28+00:00,Twitter for iPhone,0,0,4,0,Positive
4556,4556,1582542163715362816,The music wtf its so good #BachelorInParadiseABC #BachelorInParadise,The music wtf its so good BachelorInParadiseABC BachelorInParadise,2022-10-19 01:20:28+00:00,TweetDeck,0,0,3,0,Positive
4557,4557,1582542153552908289,"Let's be real, this is the A tier, and they're being wasted. #BachelorinParadise https://t.co/YVoIPXSCkQ",Let s be real this is the A tier and they re being wasted BachelorinParadise,2022-10-19 01:20:26+00:00,Twitter Web App,152,37,3135,24,Negative
4558,4558,1582542144606457856,TYLER NOOOOO #BachelorInParadise https://t.co/ZclU77cioh,TYLER NOOOOO BachelorInParadise,2022-10-19 01:20:24+00:00,Twitter for iPhone,0,0,5,0,Negative
4559,4559,1582542143452684289,I'd be too nervous a big wave would hit him and he'd slam me into that giant rock  #BachelorInParadise,I d be too nervous a big wave would hit him and he d slam me into that giant rock BachelorInParadise,2022-10-19 01:20:23+00:00,Twitter for Android,0,0,4,0,Negative
4560,4560,1582542139354857472,When the guys come in for the girls I spit my water out laughing 🤣🤣🤣 WHAT TEARS LADIES?!? #BachelorInParadise,When the guys come in for the girls I spit my water out laughing WHAT TEARS LADIES BachelorInParadise,2022-10-19 01:20:22+00:00,Twitter for iPhone,0,0,57,0,Neutral
