,Unnamed: 0,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count,sentiment
2497,2497,1587255551364419584,Rodney!!! Tell her not to go! Stop falling on your own sword.  #BachelorInParadise,Rodney Tell her not to go Stop falling on your own sword BachelorInParadise,2022-11-01 01:29:47+00:00,Twitter for iPhone,0,0,1,0,Negative
2498,2498,1587255545894936576,Eliza just wants Rodney to ask her to stay #bachelorinparadise https://t.co/Eb6eKAlgyF,Eliza just wants Rodney to ask her to stay bachelorinparadise,2022-11-01 01:29:46+00:00,Twitter for Android,0,0,1,0,Neutral
2499,2499,1587255543026094080,So Eliza is mad at Rodney for handling this in the most mature way possible? He doesn't want you to explore...he's just trying to not be controlling. #BachelorInParadise https://t.co/PzN9IFI9D4,So Eliza is mad at Rodney for handling this in the most mature way possible He doesn t want you to explore he s just trying to not be controlling BachelorInParadise,2022-11-01 01:29:45+00:00,Twitter Web App,1,1,51,0,Negative
2500,2500,1587255530350907393,"Rodney being an emotionally intelligent king handling this situation. 

#bachelorinparadise",Rodney being an emotionally intelligent king handling this situation bachelorinparadise,2022-11-01 01:29:42+00:00,Twitter for iPhone,0,0,12,0,Positive
2501,2501,1587255529893683201,"Eliza expecting way too much from Rodney in this moment &amp; then crying🫤😖🫣

#BachelorInParadise  #BachelorInParadiseABC  #BachelorNation #BIP https://t.co/qAoyifHt4p",Eliza expecting way too much from Rodney in this moment amp then crying BachelorInParadise BachelorInParadiseABC BachelorNation BIP,2022-11-01 01:29:42+00:00,Twitter for iPhone,0,1,9,0,Negative
2502,2502,1587255525426749441,Eliza this is manipulation and gaslighting that you're doing to Rodney!!!!! #BachelorInParadise,Eliza this is manipulation and gaslighting that you re doing to Rodney BachelorInParadise,2022-11-01 01:29:41+00:00,Twitter for Android,0,0,9,0,Negative
2503,2503,1587255520498425856,eliza just wanted rodney to be aggressive but he's too nice for that #bachelorinparadise,eliza just wanted rodney to be aggressive but he s too nice for that bachelorinparadise,2022-11-01 01:29:40+00:00,Twitter Web App,0,0,13,0,Neutral
2504,2504,1587255513250775040,Eliza shut up ...hes so much more mature than herrr 🙄🙄🙄#BachelorInParadise,Eliza shut up hes so much more mature than herrr BachelorInParadise,2022-11-01 01:29:38+00:00,Twitter for Android,0,0,9,0,Negative
2505,2505,1587255512835522562,"This is the worst when guys say ""I don't want you to go, but..."". What's a woman to think other than he's not 100% into her!?! #BachelorInParadise",This is the worst when guys say I don t want you to go but What s a woman to think other than he s not 100 into her BachelorInParadise,2022-11-01 01:29:38+00:00,Twitter Web App,0,0,1,0,Negative
2506,2506,1587255508884496384,Living for Eliza’s “It girl” moment. I’m rooting for everyone black. Go ahead queen 🤎 #bachelorinparadise https://t.co/H6IGrRfrFw,Living for Eliza s It girl moment I m rooting for everyone black Go ahead queen bachelorinparadise,2022-11-01 01:29:37+00:00,Twitter for iPhone,6,6,38,1,Positive
2507,2507,1587255501879918592,The fuck Eliza?? He said he wanted you. You’re making a problem. #BachelorInParadise,The fuck Eliza He said he wanted you You re making a problem BachelorInParadise,2022-11-01 01:29:36+00:00,Twitter for iPhone,0,0,15,0,Negative
2508,2508,1587255498772041729,"How this Rodney conversation started vs. How it's going
#bachelorinparadise https://t.co/04G4NSckXT",How this Rodney conversation started vs How it s going bachelorinparadise,2022-11-01 01:29:35+00:00,Twitter Web App,0,0,20,0,Neutral
2509,2509,1587255497593323520,Rodney being the biggest idiot right now #bachelorinparadise https://t.co/fdB78BwND5,Rodney being the biggest idiot right now bachelorinparadise,2022-11-01 01:29:35+00:00,Twitter for iPhone,0,0,1,0,Negative
2510,2510,1587255497056522242,Wow. Eliza is so articulate. #bachelorinparadise https://t.co/Yu5o55BKzL,Wow Eliza is so articulate bachelorinparadise,2022-11-01 01:29:34+00:00,Twitter for iPhone,0,0,1,0,Positive
2511,2511,1587255495076859905,Eliza is trying really hard to make it look like Rodney is the one telling her to go when she wasn't just smiling and excited to go on the date with Justin.. girl please 🤨#BachelorinParadise,Eliza is trying really hard to make it look like Rodney is the one telling her to go when she wasn t just smiling and excited to go on the date with Justin girl please BachelorinParadise,2022-11-01 01:29:34+00:00,Twitter for Android,0,0,19,0,Neutral
2512,2512,1587255481999020032,"Eliza: i’m not gunna fight him on that 
hello.. you’re literally fighting him on that? #bachelorinparadise https://t.co/hUgETi3Zid",Eliza i m not gunna fight him on that hello you re literally fighting him on that bachelorinparadise,2022-11-01 01:29:31+00:00,Twitter for iPhone,0,0,13,0,Neutral
2513,2513,1587255481642455044,What’s Eliza’s sign cause I’m getting certain vibes😂😂😂 #BachelorInParadise,What s Eliza s sign cause I m getting certain vibes BachelorInParadise,2022-11-01 01:29:31+00:00,Twitter for iPhone,0,2,2,0,Neutral
2514,2514,1587255480879120393,i don’t like eliza anymore- like why didn’t she say that she said yes to the date??? rodeny is being a good guy and not insecure and she’s making him the villian WHAT #bachelorinparadise,i don t like eliza anymore like why didn t she say that she said yes to the date rodeny is being a good guy and not insecure and she s making him the villian WHAT bachelorinparadise,2022-11-01 01:29:31+00:00,Twitter for iPhone,0,0,52,0,Negative
2515,2515,1587255473488683011,"These people are the worst communicators they make me want to drink lol 🍸
#bachelorinparadise",These people are the worst communicators they make me want to drink lol bachelorinparadise,2022-11-01 01:29:29+00:00,Twitter for Android,0,0,4,0,Negative
2516,2516,1587255469596352513,Don't do that Eliza!!!! Don't confuse a brother on some Saw games ish... Gahd damn!!! #BachelorInParadise,Don t do that Eliza Don t confuse a brother on some Saw games ish Gahd damn BachelorInParadise,2022-11-01 01:29:28+00:00,Twitter for Android,0,0,7,1,Negative
2517,2517,1587255468686295045,"Rodney is being really mature about this and honestly everyone should at least go on one other date to not have those 'what if' moments later
#bachelorinparadise",Rodney is being really mature about this and honestly everyone should at least go on one other date to not have those what if moments later bachelorinparadise,2022-11-01 01:29:28+00:00,Twitter for Android,0,0,26,0,Neutral
2518,2518,1587255464126980103,Aaaaw but Rodney remember when you dumped Lace 🤷🏽‍♀️🤷🏽‍♀️#bachelorinparadise,Aaaaw but Rodney remember when you dumped Lace bachelorinparadise,2022-11-01 01:29:27+00:00,Twitter for Android,0,1,4,0,Negative
2519,2519,1587255457965645825,eliza is weird  #BachelorInParadise,eliza is weird BachelorInParadise,2022-11-01 01:29:25+00:00,Twitter for iPhone,0,0,9,0,Negative
2520,2520,1587255452139667456,"Eliza is acting like she didn’t already say yes to the date with Justin

#BIP #BachelorInParadise https://t.co/ijtr4rVnIP",Eliza is acting like she didn t already say yes to the date with Justin BIP BachelorInParadise,2022-11-01 01:29:24+00:00,Twitter for iPhone,40,21,1327,2,Neutral
2521,2521,1587255443998613504,Eliza STOP SMILING YOU'RE SUPPOSED TO BE UPSET #bachelorinparadise,Eliza STOP SMILING YOU RE SUPPOSED TO BE UPSET bachelorinparadise,2022-11-01 01:29:22+00:00,Twitter for Android,0,0,3,0,Negative
2522,2522,1587255430639718404,"Damned if you do, damned if you don’t #BachelorInParadise",Damned if you do damned if you don t BachelorInParadise,2022-11-01 01:29:19+00:00,Twitter for iPhone,0,1,8,0,Negative
2523,2523,1587255426638385152,Rodney is handling this honestly perfectly ???? What is her problem????? #bachelorinparadise,Rodney is handling this honestly perfectly What is her problem bachelorinparadise,2022-11-01 01:29:18+00:00,Twitter for iPhone,0,1,23,0,Neutral
2524,2524,1587255422867628032,He literally did not tell you that Eliza #bachelorinparadise,He literally did not tell you that Eliza bachelorinparadise,2022-11-01 01:29:17+00:00,Twitter for iPhone,0,0,9,0,Neutral
2525,2525,1587255421865271305,Rodney trying to be a good guy and still getting shit on #bip #BachelorInParadise https://t.co/4maYaSfY5Y,Rodney trying to be a good guy and still getting shit on bip BachelorInParadise,2022-11-01 01:29:17+00:00,Twitter for iPhone,2,0,235,0,Negative
2526,2526,1587255421672341505,"Rodney, you don’t need to be the nice guy! #BachelorInParadise",Rodney you don t need to be the nice guy BachelorInParadise,2022-11-01 01:29:16+00:00,Twitter for iPhone,0,0,2,0,Negative
2527,2527,1587255419080249345,Eliza is THAT girl 😂😂 #bachelorinparadise,Eliza is THAT girl bachelorinparadise,2022-11-01 01:29:16+00:00,Twitter Web App,0,0,7,0,Positive
2528,2528,1587255417750654978,"Eliza:’Justin came in for me, and he and Rodney are friends… and Rodney and I are pretty solid…like it’s a tough situation. I don’t love it but I do’
#BachelorInParadise #BIP https://t.co/00xL2V2Oi7",Eliza Justin came in for me and he and Rodney are friends and Rodney and I are pretty solid like it s a tough situation I don t love it but I do BachelorInParadise BIP,2022-11-01 01:29:16+00:00,Twitter for iPhone,0,0,1,0,Positive
2529,2529,1587255415867310081,"I think what Rodney is doing is actually a great thing and more men should give their women this sort of freedom. Girl, you prefer he would control you??? #bachelorinparadise",I think what Rodney is doing is actually a great thing and more men should give their women this sort of freedom Girl you prefer he would control you bachelorinparadise,2022-11-01 01:29:15+00:00,Twitter for Android,0,0,4,0,Positive
2530,2530,1587255414286073856,Not yall judging Eliza for exploring… she just got here #thatsracist #BachelorInParadise https://t.co/Rfkzqj6UFO,Not yall judging Eliza for exploring she just got here thatsracist BachelorInParadise,2022-11-01 01:29:15+00:00,Twitter for iPhone,0,0,2,0,Negative
2531,2531,1587255407365570561,Rodney walking into this conversation with Eliza like #bachelorinparadise https://t.co/XL2E66dUKE,Rodney walking into this conversation with Eliza like bachelorinparadise,2022-11-01 01:29:13+00:00,Twitter for iPhone,0,0,4,0,Neutral
2532,2532,1587255400633700352,yea eliza clock him… #BachelorInParadise,yea eliza clock him BachelorInParadise,2022-11-01 01:29:11+00:00,Twitter for iPhone,0,0,1,0,Neutral
2533,2533,1587255399941652480,Ew eliza is being so basic playing games right now. Wtf. You want to go out but you want Rodney to freak about it like a jerk?? Wtf @BachParadise #bachelorinparadise,Ew eliza is being so basic playing games right now Wtf You want to go out but you want Rodney to freak about it like a jerk Wtf bachelorinparadise,2022-11-01 01:29:11+00:00,Twitter for iPhone,0,0,15,0,Negative
2534,2534,1587255398322606081,"rodney: i don’t want you to feel pressured, just do what makes you happy 
also rodney:
#bachelorinparadise https://t.co/DpFDhqO279",rodney i don t want you to feel pressured just do what makes you happy also rodney bachelorinparadise,2022-11-01 01:29:11+00:00,Twitter for iPhone,4,2,187,0,Neutral
2535,2535,1587255397445943297,"Eliza girl. What. She wanted Rodney to flip out ?! Not his personality 
#BachelorInParadise",Eliza girl What She wanted Rodney to flip out Not his personality BachelorInParadise,2022-11-01 01:29:11+00:00,Twitter for Android,0,0,9,0,Negative
2536,2536,1587255396846166017,I understand Rodney but I most definitely get where Eliza is coming from. Like damn Rodney fight for her #BachelorInParadise,I understand Rodney but I most definitely get where Eliza is coming from Like damn Rodney fight for her BachelorInParadise,2022-11-01 01:29:11+00:00,Twitter for iPhone,0,0,4,0,Neutral
2537,2537,1587255391481634817,"Aaron may be a super hottie, but he's no dummy. There's brains beneath that beautiful tan! My only issue is his choice to storm off &amp; not communicate. Give her a chance before ya get mad, brah! He knows she's unaware.  #bachelorinparadise #bachelorinparadiseabc @BachParadise https://t.co/tVKAn6vCiE",Aaron may be a super hottie but he s no dummy There s brains beneath that beautiful tan My only issue is his choice to storm off amp not communicate Give her a chance before ya get mad brah He knows she s unaware bachelorinparadise bachelorinparadiseabc,2022-11-01 01:29:09+00:00,Twitter for Android,0,0,4,0,Neutral
2538,2538,1587255390793777155,Aaron don’t let her gaslight you! Your feelings are completely valid! #BachelorInParadise,Aaron don t let her gaslight you Your feelings are completely valid BachelorInParadise,2022-11-01 01:29:09+00:00,Twitter for iPhone,0,1,1,0,Neutral
2539,2539,1587255385647452161,"Rodney is way too nice im getting the ick  

#bachelorinparadise https://t.co/xJTNxJ4nDl",Rodney is way too nice im getting the ick bachelorinparadise,2022-11-01 01:29:08+00:00,Twitter for iPhone,0,0,10,0,Positive
2540,2540,1587255379943165953,"Dude, you're BLOWING IT!!

#bachelorinparadise #bachelorinparadiseabc https://t.co/WdGPqWAqJX",Dude you re BLOWING IT bachelorinparadise bachelorinparadiseabc,2022-11-01 01:29:07+00:00,Twitter for Android,0,0,3,0,Positive
2541,2541,1587255378949160961,"Eliza Rodney’s being so nice, just take it #bachelorinparadise",Eliza Rodney s being so nice just take it bachelorinparadise,2022-11-01 01:29:06+00:00,Twitter Web App,0,0,8,0,Positive
2542,2542,1587255376998813696,Rodney you should of said no #bachelorinparadise,Rodney you should of said no bachelorinparadise,2022-11-01 01:29:06+00:00,Twitter for iPhone,0,1,3,0,Negative
2543,2543,1587255372301090817,Go get your woman Rodney!! #Bachelorinparadise🦀,Go get your woman Rodney Bachelorinparadise,2022-11-01 01:29:05+00:00,Twitter for iPhone,0,0,0,0,Positive
2544,2544,1587255363996450817,Ok now bring Teddy #BachelorInParadise,Ok now bring Teddy BachelorInParadise,2022-11-01 01:29:03+00:00,Twitter for iPhone,0,0,2,0,Neutral
2545,2545,1587255360150200324,Oh no… Rodney FUCKED UP! #BachelorInParadise,Oh no Rodney FUCKED UP BachelorInParadise,2022-11-01 01:29:02+00:00,Twitter for iPhone,0,0,2,0,Negative
2546,2546,1587255357381935104,she mad confusing🌚  #BachelorInParadise,she mad confusing BachelorInParadise,2022-11-01 01:29:01+00:00,Twitter for iPhone,0,0,6,0,Negative
2547,2547,1587255338444750849,"Damn Eliza be sending some mixed signals 

#BachelorInParadise https://t.co/Yt13F3P3rA",Damn Eliza be sending some mixed signals BachelorInParadise,2022-11-01 01:28:57+00:00,Twitter for iPhone,7,1,311,1,Negative
2548,2548,1587255332807614464,Eliza is not innocent.. “ I kinda love it “ lmaooo 😭😭 #BachelorinParadise,Eliza is not innocent I kinda love it lmaooo BachelorinParadise,2022-11-01 01:28:55+00:00,Twitter for iPhone,4,1,34,0,Positive
2549,2549,1587255322795712513,"I don’t get it, everytime I’ve ever said “APOLOGY SUUUUPER ACCEPTED!” To a woman I’m falling in love with she usually does great with that? #BachelorInParadise  #bachelorinparadiseabc https://t.co/iLQx7oMahf",I don t get it everytime I ve ever said APOLOGY SUUUUPER ACCEPTED To a woman I m falling in love with she usually does great with that BachelorInParadise bachelorinparadiseabc,2022-11-01 01:28:53+00:00,Twitter for iPhone,0,0,2,0,Neutral
2550,2550,1587255316873461764,I’m so disappointed in Eliza..  #Bachelorinparadise🦀,I m so disappointed in Eliza Bachelorinparadise,2022-11-01 01:28:51+00:00,Twitter for iPhone,0,0,7,0,Negative
2551,2551,1587255316084932609,Eliza is drop dead gorgeous 🤷🏽‍♂️ #bachelorinparadise,Eliza is drop dead gorgeous bachelorinparadise,2022-11-01 01:28:51+00:00,Twitter for iPhone,0,0,1,0,Positive
2552,2552,1587255315128516609,A black girl deserves to be fought for on this damn beach. Go ahead Eliza!!! #BachelorInParadise https://t.co/YNEl8CdGP4,A black girl deserves to be fought for on this damn beach Go ahead Eliza BachelorInParadise,2022-11-01 01:28:51+00:00,Twitter for iPhone,1,2,25,0,Negative
2553,2553,1587255313543184385,"Yeh cuz the her entire time talking to Rodney she is smiling ear to ear!
#BIP
#BachelorInParadise 
#BachelorNation https://t.co/KB11TCW7Y5",Yeh cuz the her entire time talking to Rodney she is smiling ear to ear BIP BachelorInParadise BachelorNation,2022-11-01 01:28:51+00:00,Twitter for iPad,0,0,1,0,Positive
2554,2554,1587255312905633793,RODNEY TELL HER NOT TO GO #BachelorInParadise https://t.co/x812sPYZIc,RODNEY TELL HER NOT TO GO BachelorInParadise,2022-11-01 01:28:51+00:00,Twitter for iPhone,1,0,19,0,Negative
2555,2555,1587255307385831424,I love Rodney even more now!  #BachelorinParadise,I love Rodney even more now BachelorinParadise,2022-11-01 01:28:49+00:00,Twitter Web App,0,0,4,0,Positive
2556,2556,1587255305813082112,@betchelorpod Exactly!! #bachelorinparadise https://t.co/HiGS0C4tzG,Exactly bachelorinparadise,2022-11-01 01:28:49+00:00,Twitter for Android,0,0,0,0,Positive
2557,2557,1587255294069035009,rodney is not going to tell eliza not to go on the date. im sorry but that would be weird 💀 #bip #bachelorinparadise,rodney is not going to tell eliza not to go on the date im sorry but that would be weird bip bachelorinparadise,2022-11-01 01:28:46+00:00,Twitter for iPhone,0,0,13,0,Negative
2558,2558,1587255285088980992,eliza is a mood!!!😂#bachelorinparadise,eliza is a mood bachelorinparadise,2022-11-01 01:28:44+00:00,Twitter for iPhone,0,0,2,0,Positive
2559,2559,1587255278097076224,"""I don't want you to go, but the producers have been clear that you absolutely have to go"" #BachelorInParadise",I don t want you to go but the producers have been clear that you absolutely have to go BachelorInParadise,2022-11-01 01:28:42+00:00,Twitter for Android,0,0,3,0,Neutral
2560,2560,1587255275609882629,"watching the love story between Victoria &amp; Johnny after seeing the Italy pics
#BachelorInParadise https://t.co/T7DYmj7WYI",watching the love story between Victoria amp Johnny after seeing the Italy pics BachelorInParadise,2022-11-01 01:28:42+00:00,Twitter for iPhone,0,0,20,0,Neutral
2561,2561,1587255272334057474,i see what rodney is saying tho #BachelorInParadise,i see what rodney is saying tho BachelorInParadise,2022-11-01 01:28:41+00:00,Twitter for iPhone,0,1,13,0,Neutral
2562,2562,1587255265518395392,Eliza said she wants Rodney to tell her don’t go but he should actually tell her to explore and see if #BachelorInParadise,Eliza said she wants Rodney to tell her don t go but he should actually tell her to explore and see if BachelorInParadise,2022-11-01 01:28:39+00:00,Twitter for iPhone,0,0,1,0,Neutral
2563,2563,1587255264566296578,"Rodney is a king but her saying “I want you to tell me not to go” is a 🚩

#bachelorinparadise #bachelorinparadiseabc https://t.co/wzMjvrHyXE",Rodney is a king but her saying I want you to tell me not to go is a bachelorinparadise bachelorinparadiseabc,2022-11-01 01:28:39+00:00,Twitter for iPhone,4,0,154,0,Negative
2564,2564,1587255255011663875,"Rodney🥹😭❤️ such a good man - an all around wholesome human 

#BachelorInParadise",Rodney such a good man an all around wholesome human BachelorInParadise,2022-11-01 01:28:37+00:00,Twitter for iPhone,0,0,3,0,Positive
2565,2565,1587255250204999681,Rodney is a gem ❤️ #bachelorinparadise,Rodney is a gem bachelorinparadise,2022-11-01 01:28:36+00:00,Twitter for iPhone,0,0,4,0,Positive
2566,2566,1587255247323516931,Eliza can’t stop cheezinnnn tho 🤔 #bachelorinparadise,Eliza can t stop cheezinnnn tho bachelorinparadise,2022-11-01 01:28:35+00:00,Twitter for iPhone,2,1,29,0,Neutral
2567,2567,1587255240075759619,#bachelorinparadise is killing me smh. How many more twists and turns is this gonna take. 😩,bachelorinparadise is killing me smh How many more twists and turns is this gonna take,2022-11-01 01:28:33+00:00,Twitter for iPhone,0,0,1,0,Negative
2568,2568,1587255235889725442,"THIRD rose ceremony?!

#bachelorinparadise https://t.co/SPsCk8LUaQ",THIRD rose ceremony bachelorinparadise,2022-11-01 01:28:32+00:00,Twitter for iPhone,0,0,2,0,Neutral
2569,2569,1587255233779990529,"""Can you tell me how you feel?"" Wtf is wrong with these girls and their egos? Of course the guy who has feelings for you is gonna feel some kind of way #BachelorInParadise",Can you tell me how you feel Wtf is wrong with these girls and their egos Of course the guy who has feelings for you is gonna feel some kind of way BachelorInParadise,2022-11-01 01:28:32+00:00,Twitter for Android,0,0,3,0,Negative
2570,2570,1587255224712011777,"Not Rodney fumbling this bag with Eliza right now?!?!
 #BachelorInParadise",Not Rodney fumbling this bag with Eliza right now BachelorInParadise,2022-11-01 01:28:30+00:00,Twitter for iPhone,0,0,4,0,Negative
2571,2571,1587255221075451905,Eliza on cloud fucking 9 💀 #BachelorInParadiseABC #BachelorInParadise https://t.co/AA8U8N0uJk,Eliza on cloud fucking 9 BachelorInParadiseABC BachelorInParadise,2022-11-01 01:28:29+00:00,Twitter for iPhone,0,1,4,0,Negative
2572,2572,1587255219154550785,We love an honest queen 👑 #BachelorInParadise https://t.co/STpLZq7kTm,We love an honest queen BachelorInParadise,2022-11-01 01:28:28+00:00,Sprinklr,5,17,45,0,Positive
2573,2573,1587255215258013697,"wait, is eliza the villain we didn’t see coming?!?! #BachelorInParadise https://t.co/fReG2CIhz5",wait is eliza the villain we didn t see coming BachelorInParadise,2022-11-01 01:28:27+00:00,Twitter for iPhone,13,8,504,1,Negative
2574,2574,1587255210375843840,Rodney is the sweetest.  No one should desert him #BachelorInParadise,Rodney is the sweetest No one should desert him BachelorInParadise,2022-11-01 01:28:26+00:00,Twitter for Android,0,1,7,0,Positive
2575,2575,1587255207779602433,#bip #bachelorinparadise bachelor in paradise gabby https://t.co/07BnNbrTiy,bip bachelorinparadise bachelor in paradise gabby,2022-11-01 01:28:25+00:00,Twitter for iPhone,0,0,1,0,Neutral
2576,2576,1587255204407377922,Rodney’s smile could move mountains 🥹 #BachelorInParadise,Rodney s smile could move mountains BachelorInParadise,2022-11-01 01:28:25+00:00,Twitter for iPhone,0,0,2,0,Positive
2577,2577,1587255199399399425,Rodney is too sweet of a person for his own good #bachelorinparadise,Rodney is too sweet of a person for his own good bachelorinparadise,2022-11-01 01:28:23+00:00,Twitter for iPhone,0,0,3,0,Positive
2578,2578,1587255185327398912,"“everyone is always telling me I’m in a great mood now”

#bachelorinparadise https://t.co/JcTJf6uKO6",everyone is always telling me I m in a great mood now bachelorinparadise,2022-11-01 01:28:20+00:00,Twitter for iPhone,2,0,16,0,Positive
2579,2579,1587255177215725569,Eliza is making this man beg and ion like det #BachelorinParadise,Eliza is making this man beg and ion like det BachelorinParadise,2022-11-01 01:28:18+00:00,Twitter Web App,0,0,11,0,Negative
2580,2580,1587255158362210310,"Eliza's a little too excited about having two guys ""fighting"" over her. It's exciting, but when they decide they don't wanna fight over you, then what? lol Good guys don't like too much drama and they will bow out. #bachelorinparadise",Eliza s a little too excited about having two guys fighting over her It s exciting but when they decide they don t wanna fight over you then what lol Good guys don t like too much drama and they will bow out bachelorinparadise,2022-11-01 01:28:14+00:00,Twitter Web App,0,1,9,0,Neutral
2581,2581,1587255146014203904,Eliza girl Rodney is not about to tell u what to do… that’s not who he is. If u just wanted attention u could’ve got that on IG. 🙄 #bachelorinparadise,Eliza girl Rodney is not about to tell u what to do that s not who he is If u just wanted attention u could ve got that on IG bachelorinparadise,2022-11-01 01:28:11+00:00,Twitter for iPhone,2,0,34,1,Negative
2582,2582,1587255143887618048,"“I’m not complaining” Eliza ily 💀
 #BachelorInParadise",I m not complaining Eliza ily BachelorInParadise,2022-11-01 01:28:10+00:00,Twitter for iPhone,3,1,72,0,Positive
2583,2583,1587255129987850241,Amd Rodney handles this with all the grace. 🥺 #bachelorinparadise,Amd Rodney handles this with all the grace bachelorinparadise,2022-11-01 01:28:07+00:00,Twitter for Android,0,0,3,0,Positive
2584,2584,1587255121737662465,"Rodney got a raw deal! If Eliza said her connection to Rodney was strong, then why is she going on a date with Justin? She could have talked to Rodney before accepting the invitation. He's being way nicer than she is about it! #bachelorinparadise https://t.co/y8RbyrjJs9",Rodney got a raw deal If Eliza said her connection to Rodney was strong then why is she going on a date with Justin She could have talked to Rodney before accepting the invitation He s being way nicer than she is about it bachelorinparadise,2022-11-01 01:28:05+00:00,Twitter for Android,0,0,6,0,Neutral
2585,2585,1587255114389151746,Rodneyyyyyy tell her not to go 🤦🏽‍♀️ #BachelorInParadise,Rodneyyyyyy tell her not to go BachelorInParadise,2022-11-01 01:28:03+00:00,Twitter for iPhone,0,0,2,0,Negative
2586,2586,1587255112812093440,Hmm Eliza is not passing the vibe check right now.. #BachelorinParadise https://t.co/GL4UQC1IQ8,Hmm Eliza is not passing the vibe check right now BachelorinParadise,2022-11-01 01:28:03+00:00,Twitter for Android,0,0,19,0,Negative
2587,2587,1587255109804851201,"alex is like “jonny won the battle, im gonna win the war”  #BachelorInParadise",alex is like jonny won the battle im gonna win the war BachelorInParadise,2022-11-01 01:28:02+00:00,Twitter for iPhone,0,0,0,0,Neutral
2588,2588,1587255109372837888,I don't like Eliza  #BachelorinParadise,I don t like Eliza BachelorinParadise,2022-11-01 01:28:02+00:00,Twitter Web App,0,0,1,0,Negative
2589,2589,1587255087700795395,Rodney. #BachelorinParadise https://t.co/P9Tj45KkkK,Rodney BachelorinParadise,2022-11-01 01:27:57+00:00,Twitter for iPhone,0,0,0,0,Neutral
2590,2590,1587255082172796929,"Ok but I swear there was trailer footage with Brittany and Adam? Was it cut from split week? They had so much filler in those episodes, why was so much cut? #bachelorinparadise",Ok but I swear there was trailer footage with Brittany and Adam Was it cut from split week They had so much filler in those episodes why was so much cut bachelorinparadise,2022-11-01 01:27:56+00:00,Twitter for iPhone,0,0,2,0,Negative
2591,2591,1587255078100127744,that is NOT what eliza wanted to hear …. #BachelorInParadise,that is NOT what eliza wanted to hear BachelorInParadise,2022-11-01 01:27:55+00:00,Twitter for iPhone,0,0,2,0,Negative
2592,2592,1587255066888753155,The girl that giggles when she says “I’ve never had two guys fight for me before” is never worth the trouble. Ever.   #BachelorInParadise https://t.co/V7R8KN1P84,The girl that giggles when she says I ve never had two guys fight for me before is never worth the trouble Ever BachelorInParadise,2022-11-01 01:27:52+00:00,Twitter for iPhone,0,0,1,0,Negative
2593,2593,1587255066108600323,"Dude needs to SEAL THIS DEAL!!

#bachelorinparadise #bachelorinparadiseabc https://t.co/aiE2oGJqym",Dude needs to SEAL THIS DEAL bachelorinparadise bachelorinparadiseabc,2022-11-01 01:27:52+00:00,Twitter for Android,0,0,3,0,Negative
2594,2594,1587255064581885960,Johnny looks like a character I rushed through creating via the character creation options in an action RPG #bachelorinparadise,Johnny looks like a character I rushed through creating via the character creation options in an action RPG bachelorinparadise,2022-11-01 01:27:51+00:00,Twitter for Android,0,0,0,0,Negative
2595,2595,1587255056742621185,Good lord Genevieve way to make a mountain out of a molehill…never thought Aaron would be the more mature one in this relationship. #BachelorInParadise,Good lord Genevieve way to make a mountain out of a molehill never thought Aaron would be the more mature one in this relationship BachelorInParadise,2022-11-01 01:27:49+00:00,Twitter for iPhone,0,0,1,0,Positive
2596,2596,1587255052485496835,"Eliza saying she’s never had 2 guys fight for her, girl I haven’t had 1 guy fight for me lmao. #bachelorinparadise",Eliza saying she s never had 2 guys fight for her girl I haven t had 1 guy fight for me lmao bachelorinparadise,2022-11-01 01:27:48+00:00,Twitter for iPhone,1,0,5,0,Neutral
2597,2597,1587255049218056193,"Eliza is a lil too excited having to decide between Rodney &amp; Justin 

#BachelorInParadise  #BachelorInParadiseABC  #BachelorNation #BIP https://t.co/qOuNyewUuZ",Eliza is a lil too excited having to decide between Rodney amp Justin BachelorInParadise BachelorInParadiseABC BachelorNation BIP,2022-11-01 01:27:48+00:00,Twitter for iPhone,0,2,3,0,Neutral
2598,2598,1587255045451563008,Wells: “Should I make him a drink?” 😂 #bachelorinparadise,Wells Should I make him a drink bachelorinparadise,2022-11-01 01:27:47+00:00,Twitter for iPhone,0,0,0,0,Neutral
2599,2599,1587255044201713664,She is kind of loving this right now #BachelorInParadise #BachelorNation https://t.co/lV8ZnV7JlZ,She is kind of loving this right now BachelorInParadise BachelorNation,2022-11-01 01:27:46+00:00,Twitter for Android,1,1,19,0,Positive
2600,2600,1587255039646638082,Today Elon Musk is learning that most activity on this site occurs because of #BachelorinParadise,Today Elon Musk is learning that most activity on this site occurs because of BachelorinParadise,2022-11-01 01:27:45+00:00,Twitter for iPad,0,0,4,0,Neutral
2601,2601,1587255022772969472,“i don’t love it but i do” ELIZA HAHAH #bachelorinparadise #bachelorinparadiseabc https://t.co/KfsXnNEyGa,i don t love it but i do ELIZA HAHAH bachelorinparadise bachelorinparadiseabc,2022-11-01 01:27:41+00:00,Twitter for iPhone,0,0,6,0,Neutral
2602,2602,1587255018100596742,“oh no! should i make him a drink?” i love wells #bachelorinparadise,oh no should i make him a drink i love wells bachelorinparadise,2022-11-01 01:27:40+00:00,Twitter for iPhone,0,0,1,0,Positive
